Opportunity_ID,Target
11910,0.96
11911,0.76
11912,0.5800000000000001
11913,0.6
11914,0.76
11915,0.96
11916,0.92
11917,0.24
11918,0.76
11919,0.68
11920,0.56
11921,0.8400000000000001
11922,0.94
11923,0.5800000000000001
11924,0.0
11925,0.0
11926,0.88
11927,0.84
11928,0.48
11929,0.76
11930,0.56
11931,0.32
11932,1.0
11933,0.96
11934,0.0
11935,0.88
11936,0.8
11937,0.68
11938,0.96
11939,0.96
11940,0.48
11941,0.96
11942,0.08
11943,0.68
11944,0.76
11945,0.0
11946,0.0
11947,0.16
11948,0.48
11949,0.6
11950,0.04
11951,0.56
11952,0.84
11953,0.96
11954,0.92
11955,0.7533333333333333
11956,0.0
11957,0.24
11958,0.28
11959,0.96
11960,0.76
11961,0.76
11962,0.8400000000000001
11963,0.88
11964,0.9
11965,0.8933333333333334
11966,0.88
11967,0.84
11968,0.8228571428571428
11969,0.96
11970,0.84
11971,0.08
11972,1.0
11973,0.56
11974,0.96
11975,0.68
11976,0.68
11977,0.68
11978,0.8800000000000001
11979,0.98
11980,0.96
11981,0.56
11982,0.96
11983,0.0
11984,0.28
11985,0.86
11986,0.64
11987,0.96
11988,0.6
11989,0.63
11990,0.92
11991,0.6
11992,0.7333333333333334
11993,0.88
11994,0.92
11995,0.12666666666666668
11996,0.68
11997,0.96
11998,0.68
11999,0.76
12000,0.96
12001,0.6
12002,0.0
12003,0.44
12004,0.52
12005,0.53
12006,0.68
12007,0.56
12008,0.56
12009,0.92
12010,0.72
12011,0.64
12012,0.0
12013,0.96
12014,0.76
12015,0.94
12016,0.88
12017,0.5800000000000001
12018,0.12
12019,0.45999999999999996
12020,0.6533333333333333
12021,0.4
12022,0.0
12023,0.8200000000000001
12024,0.92
12025,0.08
12026,0.96
12027,0.92
12028,0.5800000000000001
12029,0.30000000000000004
12030,0.45999999999999996
12031,0.8
12032,0.88
12033,0.0
12034,0.44
12035,0.84
12036,0.68
12037,0.76
12038,0.8
12039,0.8
12040,0.12
12041,0.68
12042,0.84
12043,0.42000000000000004
12044,0.36
12045,0.42000000000000004
12046,0.36
12047,0.36
12048,0.56
12049,0.88
12050,0.52
12051,0.0
12052,0.0
12053,0.44
12054,0.0
12055,0.76
12056,0.04
12057,0.76
12058,0.64
12059,0.28
12060,0.7333333333333334
12061,0.92
12062,1.0
12063,0.88
12064,0.96
12065,0.96
12066,1.0
12067,1.0
12068,1.0
12069,1.0
12070,0.8
12071,0.0
12072,0.88
12073,0.96
12074,1.0
12075,0.92
12076,0.88
12077,0.88
12078,0.96
12079,0.96
12080,0.9199999999999999
12081,0.5866666666666667
12082,0.5333333333333333
12083,0.5333333333333333
12084,0.18
12085,0.72
12086,0.68
12087,0.64
12088,0.68
12089,0.36
12090,0.36
12091,0.68
12092,1.0
12093,0.76
12094,0.56
12095,0.6
12096,0.48
12097,0.52
12098,0.64
12099,0.72
12100,0.88
12101,0.96
12102,0.9299999999999999
12103,1.0
12104,0.0
12105,0.92
12106,0.6
12107,0.64
12108,0.56
12109,0.56
12110,0.52
12111,0.72
12112,0.52
12113,0.72
12114,1.0
12115,0.8
12116,0.68
12117,0.7349999999999999
12118,0.92
12119,0.62
12120,0.68
12121,0.8
12122,0.92
12123,0.92
12124,0.92
12125,0.92
12126,0.68
12127,1.0
12128,0.68
12129,0.88
12130,0.8200000000000001
12131,0.86
12132,0.72
12133,0.33999999999999997
12134,0.4
12135,0.36
12136,0.72
12137,0.0
12138,1.0
12139,0.68
12140,0.64
12141,0.64
12142,0.96
12143,0.42000000000000004
12144,0.4
12145,0.42000000000000004
12146,0.44
12147,0.44
12148,0.56
12149,0.6
12150,0.52
12151,0.56
12152,0.72
12153,0.68
12154,0.68
12155,0.64
12156,0.8
12157,0.64
12158,0.6
12159,0.72
12160,0.76
12161,0.6133333333333334
12162,0.68
12163,0.68
12164,0.08
12165,0.88
12166,0.04
12167,0.92
12168,0.16
12169,0.56
12170,0.96
12171,0.88
12172,0.64
12173,0.7
12174,0.4
12175,0.92
12176,0.76
12177,0.74
12178,0.56
12179,0.88
12180,0.52
12181,0.72
12182,0.5866666666666667
12183,0.5800000000000001
12184,0.44
12185,0.14
12186,0.96
12187,0.48
12188,0.96
12189,0.92
12190,0.4
12191,0.8
12192,0.52
12193,0.4666666666666666
12194,0.14
12195,0.4
12196,0.4
12197,0.4
12198,0.4
12199,0.4
12200,0.44
12201,0.72
12202,0.4
12203,0.4
12204,0.4
12205,0.64
12206,0.4
12207,0.4
12208,0.4
12209,0.72
12210,0.6
12211,1.0
12212,0.48
12213,0.96
12214,0.96
12215,0.76
12216,0.6799999999999999
12217,0.88
12218,0.0
12219,0.68
12220,0.24
12221,0.96
12222,0.84
12223,0.86
12224,0.96
12225,0.96
12226,1.0
12227,0.74
12228,0.56
12229,0.92
12230,0.92
12231,0.84
12232,0.9200000000000002
12233,0.92
12234,0.68
12235,0.48
12236,0.68
12237,0.68
12238,0.36
12239,0.92
12240,0.56
12241,0.68
12242,0.68
12243,0.0
12244,0.68
12245,1.0
12246,1.0
12247,0.56
12248,0.96
12249,1.0
12250,0.94
12251,0.96
12252,0.68
12253,0.64
12254,0.7
12255,0.72
12256,0.64
12257,0.84
12258,0.72
12259,0.64
12260,0.72
12261,0.8400000000000001
12262,0.6
12263,0.42000000000000004
12264,0.84
12265,0.88
12266,0.88
12267,0.68
12268,0.9200000000000002
12269,0.88
12270,0.88
12271,0.52
12272,0.48
12273,0.68
12274,0.9200000000000002
12275,0.76
12276,0.9200000000000002
12277,1.0
12278,0.96
12279,0.92
12280,0.96
12281,0.72
12282,0.88
12283,0.72
12284,0.92
12285,0.84
12286,0.735
12287,0.68
12288,0.72
12289,0.6000000000000001
12290,0.44
12291,0.64
12292,0.96
12293,0.92
12294,0.7466666666666667
12295,0.7200000000000001
12296,0.76
12297,0.72
12298,0.6
12299,0.0
12300,0.7599999999999999
12301,0.6
12302,0.88
12303,0.84
12304,0.92
12305,0.96
12306,0.02
12307,0.64
12308,0.52
12309,0.28
12310,0.6200000000000001
12311,0.9199999999999999
12312,0.92
12313,0.88
12314,0.9
12315,0.96
12316,0.4
12317,0.96
12318,0.8
12319,0.0
12320,0.2
12321,0.4
12322,0.52
12323,0.48
12324,0.48
12325,0.48
12326,0.72
12327,0.2
12328,0.44
12329,0.4
12330,0.56
12331,0.28
12332,0.16
12333,0.52
12334,0.12
12335,0.4
12336,0.16
12337,0.12
12338,0.12
12339,0.4
12340,1.0
12341,0.92
12342,0.92
12343,0.88
12344,0.96
12345,0.12
12346,0.04
12347,0.08
12348,0.08
12349,0.04
12350,0.08
12351,0.32
12352,0.52
12353,1.0
12354,0.46
12355,0.7600000000000001
12356,0.48
12357,0.12
12358,0.52
12359,0.68
12360,0.88
12361,0.8
12362,0.52
12363,0.56
12364,0.6799999999999999
12365,0.96
12366,0.72
12367,0.72
12368,0.36
